Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2024-06-21,Maharashtra,lemon,Lemon (Lime),106,122 - 135,127 - 175,1kg,resource/images/vegetables/lemon-64.png
2024-06-21,Maharashtra,mangoraw,Mango Raw,35,40 - 44,42 - 58,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-21,Maharashtra,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-21,Maharashtra,mushroom,Mushroom,89,102 - 113,107 - 147,1kg,resource/images/vegetables/mushroom-64.png
2024-06-21,Maharashtra,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-21,Maharashtra,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-21,Maharashtra,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-21,Maharashtra,radish,Radish,33,38 - 42,40 - 54,1kg,resource/images/vegetables/radish-64.png
2024-06-21,Maharashtra,ridgegourd,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-21,Maharashtra,shallot,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,resource/images/vegetables/shallot-64.png
2024-06-21,Maharashtra,snakegourd,Snake Gourd,40,46 - 51,48 - 66,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-21,Maharashtra,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-21,Maharashtra,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2024-06-21,Maharashtra,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-22,Maharashtra,onionbig,Onion Big,35,40 - 44,42 - 58,1kg,resource/images/vegetables/onionbig-64.png
2024-06-22,Maharashtra,onionsmall,Onion Small,57,66 - 72,68 - 94,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-22,Maharashtra,tomato,Tomato,49,56 - 62,59 - 81,1kg,resource/images/vegetables/tomato-64.png
2024-06-22,Maharashtra,greenchili,Green Chilli,65,75 - 83,78 - 107,1kg,resource/images/vegetables/greenchili-64.png
2024-06-22,Maharashtra,beetroot,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
2024-06-22,Maharashtra,potato,Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/potato-64.png
2024-06-22,Maharashtra,plantain,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2024-06-22,Maharashtra,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-22,Maharashtra,amla,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
2024-06-22,Maharashtra,ashgourd,Ash gourd,17,20 - 22,20 - 28,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-22,Maharashtra,babycorn,Baby Corn,49,56 - 62,59 - 81,1kg,resource/images/vegetables/babycorn-64.png
2024-06-22,Maharashtra,bananaflower,Banana Flower,15,17 - 19,18 - 25,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-22,Maharashtra,capsicum,Capsicum,50,58 - 64,60 - 83,1kg,resource/images/vegetables/capsicum-64.png
2024-06-22,Maharashtra,bittergourd,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-22,Maharashtra,bottlegourd,Bottle Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-22,Maharashtra,butterbeans,Butter Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-22,Maharashtra,broadbeans,Broad Beans,73,84 - 93,88 - 120,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-22,Maharashtra,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
2024-06-22,Maharashtra,carrot,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
2024-06-22,Maharashtra,cauliflower,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-22,Maharashtra,clusterbeans,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-22,Maharashtra,coconut,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
2024-06-22,Maharashtra,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-22,Maharashtra,colocasia,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
2024-06-22,Maharashtra,corianderleaves,Coriander Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-22,Maharashtra,corn,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
2024-06-22,Maharashtra,cucumber,Cucumber,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cucumber-64.png
2024-06-22,Maharashtra,curryleaves,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-22,Maharashtra,dillleaves,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-22,Maharashtra,drumsticks,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-22,Maharashtra,brinjal,Brinjal,32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjal-64.png
2024-06-22,Maharashtra,brinjalbig,Brinjal (Big),31,36 - 39,37 - 51,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-22,Maharashtra,elephantyam,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-22,Maharashtra,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-22,Maharashtra,frenchbeans,French Beans,119,137 - 151,143 - 196,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-22,Maharashtra,garlic,Garlic,230,265 - 292,276 - 380,1kg,resource/images/vegetables/garlic-64.png
2024-06-22,Maharashtra,ginger,Ginger,122,140 - 155,146 - 201,1kg,resource/images/vegetables/ginger-64.png
2024-06-22,Maharashtra,oniongreen,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-22,Maharashtra,greenpeas,Green Peas,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-22,Maharashtra,ivygourd,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-22,Maharashtra,lemon,Lemon (Lime),106,122 - 135,127 - 175,1kg,resource/images/vegetables/lemon-64.png
2024-06-22,Maharashtra,mangoraw,Mango Raw,35,40 - 44,42 - 58,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-22,Maharashtra,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-22,Maharashtra,mushroom,Mushroom,89,102 - 113,107 - 147,1kg,resource/images/vegetables/mushroom-64.png
2024-06-22,Maharashtra,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-22,Maharashtra,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-22,Maharashtra,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-22,Maharashtra,radish,Radish,33,38 - 42,40 - 54,1kg,resource/images/vegetables/radish-64.png
2024-06-22,Maharashtra,ridgegourd,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-22,Maharashtra,shallot,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,resource/images/vegetables/shallot-64.png
2024-06-22,Maharashtra,snakegourd,Snake Gourd,40,46 - 51,48 - 66,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-22,Maharashtra,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-22,Maharashtra,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2024-06-22,Maharashtra,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-23,Maharashtra,onionbig,Onion Big,35,40 - 44,42 - 58,1kg,resource/images/vegetables/onionbig-64.png
2024-06-23,Maharashtra,onionsmall,Onion Small,57,66 - 72,68 - 94,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-23,Maharashtra,tomato,Tomato,49,56 - 62,59 - 81,1kg,resource/images/vegetables/tomato-64.png
2024-06-23,Maharashtra,greenchili,Green Chilli,65,75 - 83,78 - 107,1kg,resource/images/vegetables/greenchili-64.png
2024-06-23,Maharashtra,beetroot,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
2024-06-23,Maharashtra,potato,Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/potato-64.png
2024-06-23,Maharashtra,plantain,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2024-06-23,Maharashtra,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-23,Maharashtra,amla,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
2024-06-23,Maharashtra,ashgourd,Ash gourd,17,20 - 22,20 - 28,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-23,Maharashtra,babycorn,Baby Corn,49,56 - 62,59 - 81,1kg,resource/images/vegetables/babycorn-64.png
2024-06-23,Maharashtra,bananaflower,Banana Flower,15,17 - 19,18 - 25,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-23,Maharashtra,capsicum,Capsicum,50,58 - 64,60 - 83,1kg,resource/images/vegetables/capsicum-64.png
2024-06-23,Maharashtra,bittergourd,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-23,Maharashtra,bottlegourd,Bottle Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-23,Maharashtra,butterbeans,Butter Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-23,Maharashtra,broadbeans,Broad Beans,73,84 - 93,88 - 120,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-23,Maharashtra,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
2024-06-23,Maharashtra,carrot,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
2024-06-23,Maharashtra,cauliflower,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-23,Maharashtra,clusterbeans,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-23,Maharashtra,coconut,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
2024-06-23,Maharashtra,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-23,Maharashtra,colocasia,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
2024-06-23,Maharashtra,corianderleaves,Coriander Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-23,Maharashtra,corn,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
2024-06-23,Maharashtra,cucumber,Cucumber,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cucumber-64.png
2024-06-23,Maharashtra,curryleaves,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-23,Maharashtra,dillleaves,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-23,Maharashtra,drumsticks,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-23,Maharashtra,brinjal,Brinjal,32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjal-64.png
2024-06-23,Maharashtra,brinjalbig,Brinjal (Big),31,36 - 39,37 - 51,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-23,Maharashtra,elephantyam,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-23,Maharashtra,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-23,Maharashtra,frenchbeans,French Beans,119,137 - 151,143 - 196,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-23,Maharashtra,garlic,Garlic,230,265 - 292,276 - 380,1kg,resource/images/vegetables/garlic-64.png
2024-06-23,Maharashtra,ginger,Ginger,122,140 - 155,146 - 201,1kg,resource/images/vegetables/ginger-64.png
2024-06-23,Maharashtra,oniongreen,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-23,Maharashtra,greenpeas,Green Peas,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-23,Maharashtra,ivygourd,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-23,Maharashtra,lemon,Lemon (Lime),106,122 - 135,127 - 175,1kg,resource/images/vegetables/lemon-64.png
2024-06-23,Maharashtra,mangoraw,Mango Raw,35,40 - 44,42 - 58,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-23,Maharashtra,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-23,Maharashtra,mushroom,Mushroom,89,102 - 113,107 - 147,1kg,resource/images/vegetables/mushroom-64.png
2024-06-23,Maharashtra,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-23,Maharashtra,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-23,Maharashtra,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-23,Maharashtra,radish,Radish,33,38 - 42,40 - 54,1kg,resource/images/vegetables/radish-64.png
2024-06-23,Maharashtra,ridgegourd,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-23,Maharashtra,shallot,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,resource/images/vegetables/shallot-64.png
2024-06-23,Maharashtra,snakegourd,Snake Gourd,40,46 - 51,48 - 66,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-23,Maharashtra,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-23,Maharashtra,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2024-06-23,Maharashtra,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-24,Maharashtra,onionbig,Onion Big,35,40 - 44,42 - 58,1kg,resource/images/vegetables/onionbig-64.png
2024-06-24,Maharashtra,onionsmall,Onion Small,57,66 - 72,68 - 94,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-24,Maharashtra,tomato,Tomato,49,56 - 62,59 - 81,1kg,resource/images/vegetables/tomato-64.png
2024-06-24,Maharashtra,greenchili,Green Chilli,65,75 - 83,78 - 107,1kg,resource/images/vegetables/greenchili-64.png
2024-06-24,Maharashtra,beetroot,Beetroot,44,51 - 56,53 - 73,1kg,resource/images/vegetables/beetroot-64.png
2024-06-24,Maharashtra,potato,Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/potato-64.png
2024-06-24,Maharashtra,plantain,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,resource/images/vegetables/plantain-64.png
2024-06-24,Maharashtra,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-24,Maharashtra,amla,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
2024-06-24,Maharashtra,ashgourd,Ash gourd,17,20 - 22,20 - 28,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-24,Maharashtra,babycorn,Baby Corn,49,56 - 62,59 - 81,1kg,resource/images/vegetables/babycorn-64.png
2024-06-24,Maharashtra,bananaflower,Banana Flower,15,17 - 19,18 - 25,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-24,Maharashtra,capsicum,Capsicum,50,58 - 64,60 - 83,1kg,resource/images/vegetables/capsicum-64.png
2024-06-24,Maharashtra,bittergourd,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-24,Maharashtra,bottlegourd,Bottle Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-24,Maharashtra,butterbeans,Butter Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-24,Maharashtra,broadbeans,Broad Beans,73,84 - 93,88 - 120,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-24,Maharashtra,cabbage,Cabbage,33,38 - 42,40 - 54,1kg,resource/images/vegetables/cabbage-64.png
2024-06-24,Maharashtra,carrot,Carrot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/carrot-64.png
2024-06-24,Maharashtra,cauliflower,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-24,Maharashtra,clusterbeans,Cluster beans,40,46 - 51,48 - 66,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-24,Maharashtra,coconut,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
2024-06-24,Maharashtra,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-24,Maharashtra,colocasia,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
2024-06-24,Maharashtra,corianderleaves,Coriander Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-24,Maharashtra,corn,Corn,35,40 - 44,42 - 58,1kg,resource/images/vegetables/corn-64.png
2024-06-24,Maharashtra,cucumber,Cucumber,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cucumber-64.png
2024-06-24,Maharashtra,curryleaves,Curry Leaves,26,30 - 33,31 - 43,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-24,Maharashtra,dillleaves,Dill Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-24,Maharashtra,drumsticks,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-24,Maharashtra,brinjal,Brinjal,32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjal-64.png
2024-06-24,Maharashtra,brinjalbig,Brinjal (Big),31,36 - 39,37 - 51,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-24,Maharashtra,elephantyam,Elephant Yam,39,45 - 50,47 - 64,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-24,Maharashtra,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-24,Maharashtra,frenchbeans,French Beans,119,137 - 151,143 - 196,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-24,Maharashtra,garlic,Garlic,230,265 - 292,276 - 380,1kg,resource/images/vegetables/garlic-64.png
2024-06-24,Maharashtra,ginger,Ginger,122,140 - 155,146 - 201,1kg,resource/images/vegetables/ginger-64.png
2024-06-24,Maharashtra,oniongreen,Onion Green,41,47 - 52,49 - 68,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-24,Maharashtra,greenpeas,Green Peas,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-24,Maharashtra,ivygourd,Ivy Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ivygourd-64.png
2024-06-24,Maharashtra,lemon,Lemon (Lime),106,122 - 135,127 - 175,1kg,resource/images/vegetables/lemon-64.png
2024-06-24,Maharashtra,mangoraw,Mango Raw,35,40 - 44,42 - 58,1kg,resource/images/vegetables/mangoraw-64.png
2024-06-24,Maharashtra,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2024-06-24,Maharashtra,mushroom,Mushroom,89,102 - 113,107 - 147,1kg,resource/images/vegetables/mushroom-64.png
2024-06-24,Maharashtra,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2024-06-24,Maharashtra,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-06-24,Maharashtra,pumpkin,Pumpkin,22,25 - 28,26 - 36,1kg,resource/images/vegetables/pumpkin-64.png
2024-06-24,Maharashtra,radish,Radish,33,38 - 42,40 - 54,1kg,resource/images/vegetables/radish-64.png
2024-06-24,Maharashtra,ridgegourd,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
2024-06-24,Maharashtra,shallot,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,resource/images/vegetables/shallot-64.png
2024-06-24,Maharashtra,snakegourd,Snake Gourd,40,46 - 51,48 - 66,1kg,resource/images/vegetables/snakegourd-64.png
2024-06-24,Maharashtra,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-06-24,Maharashtra,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2024-06-24,Maharashtra,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
2024-06-25,Maharashtra,onionbig,Onion Big,42,48 - 53,50 - 69,1kg,resource/images/vegetables/onionbig-64.png
2024-06-25,Maharashtra,onionsmall,Onion Small,61,70 - 77,73 - 101,1kg,resource/images/vegetables/onionsmall-64.png
2024-06-25,Maharashtra,tomato,Tomato,48,55 - 61,58 - 79,1kg,resource/images/vegetables/tomato-64.png
2024-06-25,Maharashtra,greenchili,Green Chilli,62,71 - 79,74 - 102,1kg,resource/images/vegetables/greenchili-64.png
2024-06-25,Maharashtra,beetroot,Beetroot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/beetroot-64.png
2024-06-25,Maharashtra,potato,Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/potato-64.png
2024-06-25,Maharashtra,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-06-25,Maharashtra,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-06-25,Maharashtra,amla,Amla,65,75 - 83,78 - 107,1kg,resource/images/vegetables/amla-64.png
2024-06-25,Maharashtra,ashgourd,Ash gourd,22,25 - 28,26 - 36,1kg,resource/images/vegetables/ashgourd-64.png
2024-06-25,Maharashtra,babycorn,Baby Corn,65,75 - 83,78 - 107,1kg,resource/images/vegetables/babycorn-64.png
2024-06-25,Maharashtra,bananaflower,Banana Flower,17,20 - 22,20 - 28,1kg,resource/images/vegetables/bananaflower-64.png
2024-06-25,Maharashtra,capsicum,Capsicum,50,58 - 64,60 - 83,1kg,resource/images/vegetables/capsicum-64.png
2024-06-25,Maharashtra,bittergourd,Bitter Gourd,35,40 - 44,42 - 58,1kg,resource/images/vegetables/bittergourd-64.png
2024-06-25,Maharashtra,bottlegourd,Bottle Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bottlegourd-64.png
2024-06-25,Maharashtra,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2024-06-25,Maharashtra,broadbeans,Broad Beans,69,79 - 88,83 - 114,1kg,resource/images/vegetables/broadbeans-64.png
2024-06-25,Maharashtra,cabbage,Cabbage,34,39 - 43,41 - 56,1kg,resource/images/vegetables/cabbage-64.png
2024-06-25,Maharashtra,carrot,Carrot,41,47 - 52,49 - 68,1kg,resource/images/vegetables/carrot-64.png
2024-06-25,Maharashtra,cauliflower,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
2024-06-25,Maharashtra,clusterbeans,Cluster beans,41,47 - 52,49 - 68,1kg,resource/images/vegetables/clusterbeans-64.png
2024-06-25,Maharashtra,coconut,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
2024-06-25,Maharashtra,colocasialeaves,Colocasia Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-06-25,Maharashtra,colocasia,Colocasia,25,29 - 32,30 - 41,1kg,resource/images/vegetables/colocasia-64.png
2024-06-25,Maharashtra,corianderleaves,Coriander Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/corianderleaves-64.png
2024-06-25,Maharashtra,corn,Corn,31,36 - 39,37 - 51,1kg,resource/images/vegetables/corn-64.png
2024-06-25,Maharashtra,cucumber,Cucumber,29,33 - 37,35 - 48,1kg,resource/images/vegetables/cucumber-64.png
2024-06-25,Maharashtra,curryleaves,Curry Leaves,27,31 - 34,32 - 45,1kg,resource/images/vegetables/curryleaves-64.png
2024-06-25,Maharashtra,dillleaves,Dill Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/dillleaves-64.png
2024-06-25,Maharashtra,drumsticks,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
2024-06-25,Maharashtra,brinjal,Brinjal,32,37 - 41,38 - 53,1kg,resource/images/vegetables/brinjal-64.png
2024-06-25,Maharashtra,brinjalbig,Brinjal (Big),36,41 - 46,43 - 59,1kg,resource/images/vegetables/brinjalbig-64.png
2024-06-25,Maharashtra,elephantyam,Elephant Yam,38,44 - 48,46 - 63,1kg,resource/images/vegetables/elephantyam-64.png
2024-06-25,Maharashtra,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-06-25,Maharashtra,frenchbeans,French Beans,114,131 - 145,137 - 188,1kg,resource/images/vegetables/frenchbeans-64.png
2024-06-25,Maharashtra,garlic,Garlic,243,279 - 309,292 - 401,1kg,resource/images/vegetables/garlic-64.png
2024-06-25,Maharashtra,ginger,Ginger,140,161 - 178,168 - 231,1kg,resource/images/vegetables/ginger-64.png
2024-06-25,Maharashtra,oniongreen,Onion Green,38,44 - 48,46 - 63,1kg,resource/images/vegetables/oniongreen-64.png
2024-06-25,Maharashtra,greenpeas,Green Peas,46,53 - 58,55 - 76,1kg,resource/images/vegetables/greenpeas-64.png
2024-06-25,Maharashtra,ivygourd,Ivy Gourd,29,33 - 37,35 - 48,1kg,resource/images/vegetables/ivygourd-64.png
